"","MONTH","WKDY_IM","HOUR_IM","REL_ROAD","LGTCON_IM","WEATHR_IM","VTRAFWAY","VSURCOND","VTRAFCON","SPEEDREL","PCRASH1_IM","PBSEX","PBCWALK","PBSWALK","PEDPOS","MOTMAN","PEDCGP","MDRDSTRD","DRIMPAIR","MVISOBSC","MTM_CRSH","NMIMPAIR","MPR_ACT","INJ_SEV","PBAGE","BDYcats","SPcats","LIMcats"
"188","wint","wkday","nightLate","onRoad","darkNotLgt","clear","twoWayDivide","dry","none","no","1","male","0","0","lane","unk","990","no","no","yes","19","notImpair","8","FALSE","31_45","utility","40_55","55"
"189","wint","wkday","nightLate","onRoad","darkNotLgt","clear","twoWayDivide","dry","none","no","1","male","0","0","lane","unk","990","no","no","yes","19","notImpair","12","FALSE","31_45","utility","40_55","55"
"190","wint","wkday","nightLate","onRoad","darkNotLgt","clear","twoWayDivide","dry","none","no","1","female","0","0","lane","unk","990","no","no","yes","19","notImpair","8","TRUE","16_30","utility","40_55","55"
"191","wint","wkday","nightLate","onRoad","darkNotLgt","clear","twoWayDivide","dry","none","no","1","female","0","0","lane","unk","990","no","no","yes","19","notImpair","12","TRUE","16_30","utility","40_55","55"
"192","wint","fri","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","none","no","1","unk","0","0","lane","unk","750","no","no","no","4","notImpair","3","TRUE","unk","utility","35_40","45"
"194","spring","wkday","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","none","no","1","female","0","0","lane","unk","740","no","no","yes","2","notImpair","3","TRUE","46_60","vanLight","35_40","40"
"195","spring","wkday","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","none","no","1","female","0","0","lane","unk","740","no","no","yes","1","notImpair","3","TRUE","46_60","vanLight","35_40","40"
"196","spring","sat","aftern","onRoad","day","clear","twoWayDivide","dry","lightSignal","no","1","female","1","1","crossWalk","unk","750","no","no","no","3","notImpair","3","FALSE","unk","auto","15_20","35"
"197","spring","sat","morn","onRoad","dawnDusk","clear","nonTraffic","unk","none","no","10","female","0","1","shoulder","unk","460","yes","no","no","0","notImpair","3","TRUE","16_30","vanLight","5_10","none"
"199","spring","wkday","morn","onRoad","darkNotLgt","rain","twoWayDivide","wet","lightSignal","no","1","male","0","0","inters","straight","990","yes","no","no","0","notImpair","12","FALSE","61_75","auto","40_55","45"
"201","spring","sun","nightLate","offRoad","darkLgt","clear","unk","dry","none","no","1","male","0","0","shoulder","unk","350","no","no","no","5","notImpair","11","FALSE","31_45","auto","30_35","45"
"204","spring","sat","morn","onRoad","day","cloud","twoWayDivide","dry","none","no","1","female","0","0","lane","unk","750","no","no","no","12","notImpair","3","TRUE","unk","auto","35_40","45"
"206","spring","wkday","morn","onRoad","day","clear","twoWayNoDivide","dry","none","no","14","male","0","0","lane","unk","400","no","no","no","0","notImpair","5","FALSE","46_60","auto","0_5","10"
"208","spring","fri","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","none","no","1","male","0","0","lane","unk","750","no","no","no","19","notImpair","3","FALSE","61_75","auto","5_10","40"
"209","spring","fri","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","none","no","1","male","0","0","lane","unk","750","no","no","no","4","notImpair","3","FALSE","61_75","auto","5_10","40"
"210","spring","wkday","aftern","onRoad","day","cloud","twoWayDivide","dry","none","no","5","male","1","0","crossWalk","straight","750","yes","no","no","0","notImpair","3","FALSE","16_30","auto","0_5","15"
"211","spring","wkday","aftern","onRoad","day","cloud","twoWayDivide","dry","none","no","5","unk","1","0","crossWalk","straight","750","yes","no","no","0","notImpair","3","FALSE","unk","auto","0_5","15"
"212","spring","wkday","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","lightSignal","no","1","female","0","0","crossWalk","straight","740","no","no","no","11","notImpair","3","FALSE","unk","utility","30_35","35"
"217","spring","wkday","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","none","no","1","male","1","0","crossWalk","unk","750","no","no","no","5","notImpair","3","FALSE","unk","auto","15_20","45"
"218","spring","wkday","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","none","no","1","male","1","0","crossWalk","unk","750","no","no","no","2","notImpair","3","FALSE","unk","auto","15_20","45"
"219","spring","wkday","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","none","no","1","female","1","0","crossWalk","unk","750","no","no","no","3","notImpair","3","FALSE","unk","auto","15_20","45"
"221","spring","wkday","morn","onRoad","day","clear","twoWayNoDivide","dry","lightSignal","no","11","female","0","0","crossWalk","left","790","yes","no","yes","0","notImpair","3","FALSE","0_15","auto","5_10","25"
"222","spring","wkday","morn","onRoad","day","clear","twoWayNoDivide","dry","physSign","no","11","female","0","0","inters","left","790","yes","no","no","0","notImpair","3","FALSE","61_75","auto","0_5","15"
"223","spring","wkday","aftern","onRoad","day","clear","nonTraffic","unk","none","no","11","female","0","0","lane","unk","790","no","no","yes","0","notImpair","3","FALSE","31_45","utility","0_5","none"
"224","spring","wkday","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","none","no","1","male","0","0","lane","unk","750","no","no","no","2","notImpair","3","TRUE","unk","auto","30_35","45"
"225","spring","wkday","morn","onRoad","day","clear","twoWayNoDivide","dry","none","unk","1","female","0","0","lane","straight","340","yes","no","yes","2","notImpair","3","FALSE","31_45","auto","25_30","40"
"226","spring","wkday","morn","onRoad","day","clear","twoWayNoDivide","dry","none","unk","1","female","0","0","lane","straight","340","yes","no","yes","12","notImpair","3","FALSE","31_45","auto","25_30","40"
"227","spring","wkday","nightLate","onRoad","darkNotLgt","cloud","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","400","no","no","no","4","notImpair","5","FALSE","16_30","auto","40_55","45"
"228","spring","wkday","nightLate","onRoad","darkNotLgt","cloud","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","400","no","no","no","19","notImpair","5","FALSE","16_30","auto","40_55","45"
"230","spring","wkday","aftern","onRoad","day","clear","twoWayDivide","dry","none","no","1","male","0","0","lane","unk","750","no","no","no","0","notImpair","3","FALSE","46_60","vanLight","30_35","40"
"239","spring","fri","nightEarly","onRoad","dawnDusk","cloud","twoWayNoDivide","wet","physSign","no","11","female","0","0","lane","left","400","yes","no","no","0","notImpair","6","FALSE","46_60","auto","0_5","25"
"240","spring","wkday","aftern","onRoad","day","clear","twoWayNoDivide","dry","none","no","1","male","0","0","unk","unk","990","no","no","no","0","notImpair","9","FALSE","31_45","lightTruck","unk","45"
"241","spring","wkday","nightEarly","onRoad","dawnDusk","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","400","yes","no","yes","0","tempImpair","5","TRUE","46_60","lightTruck","unk","45"
"243","spring","wkday","nightLate","offRoad","darkLgt","clear","twoWayDivide","dry","none","unk","1","male","0","1","shoulder","unk","400","yes","no","yes","0","notImpair","16","TRUE","46_60","lightTruck","unk","35"
"244","wint","fri","aftern","onRoad","day","clear","twoWayNoDivide","dry","none","no","11","female","0","0","lane","left","790","no","yes","no","2","notImpair","3","FALSE","16_30","auto","5_10","unk"
"247","wint","sun","aftern","onRoad","day","clear","twoWayDivide","dry","lightSignal","no","11","female","1","0","crossWalk","left","790","no","no","no","0","notImpair","3","FALSE","unk","utility","5_10","35"
"249","wint","wkday","morn","onRoad","day","clear","twoWayDivide","dry","lightSignal","no","1","female","1","1","crossWalk","straight","740","no","no","yes","1","notImpair","3","FALSE","unk","vanLight","25_30","35"
"250","wint","wkday","morn","onRoad","day","clear","twoWayDivide","dry","lightSignal","no","1","female","1","1","crossWalk","straight","740","no","no","yes","3","notImpair","3","FALSE","unk","vanLight","25_30","35"
"254","wint","fri","aftern","onRoad","day","clear","twoWayNoDivide","dry","lightSignal","unk","10","unk","1","0","crossWalk","right","790","yes","no","yes","0","notImpair","3","FALSE","unk","auto","5_10","25"
"255","wint","sat","morn","offRoad","day","clear","twoWayNoDivide","dry","none","no","1","unk","0","0","shoulder","unk","400","no","no","no","0","notImpair","5","FALSE","unk","auto","35_40","40"
"256","wint","wkday","nightEarly","onRoad","darkLgt","clear","twoWayNoDivide","dry","none","unk","1","female","0","0","lane","unk","400","yes","no","yes","0","notImpair","6","FALSE","unk","motorcycle","30_35","25"
"257","wint","wkday","nightEarly","onRoad","darkNotLgt","clear","twoWayNoDivide","dry","none","unk","1","male","0","0","lane","unk","990","yes","no","yes","19","notImpair","8","FALSE","46_60","lightTruck","25_30","45"
"258","wint","wkday","nightEarly","onRoad","darkLgt","clear","twoWayNoDivide","dry","unk","no","1","male","1","0","crossWalk","unk","750","no","no","no","0","notImpair","3","FALSE","16_30","auto","10_15","25"
"259","wint","sun","nightEarly","onRoad","darkLgt","cloud","twoWayDivide","dry","none","no","1","male","0","0","lane","unk","990","yes","no","no","4","notImpair","8","FALSE","46_60","lightTruck","40_55","60"
"264","wint","wkday","morn","onRoad","dawnDusk","cloud","twoWayNoDivide","dry","none","no","1","female","0","0","lane","straight","750","no","no","no","2","notImpair","3","FALSE","16_30","lightTruck","20_25","25"
"270","wint","wkday","aftern","onRoad","day","clear","twoWayDivide","dry","physSign","no","10","female","1","1","crossWalk","right","790","no","no","no","0","notImpair","3","FALSE","16_30","vanLight","0_5","25"
"271","spring","wkday","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","none","no","11","male","0","0","crossWalk","left","790","no","no","no","0","notImpair","3","FALSE","unk","auto","5_10","unk"
"272","spring","wkday","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","none","no","11","female","0","0","crossWalk","left","790","no","no","no","0","notImpair","3","FALSE","unk","auto","5_10","unk"
"273","wint","fri","morn","onRoad","darkLgt","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","750","no","no","no","6","notImpair","3","FALSE","0_15","vanLight","10_15","15"
"274","wint","fri","morn","onRoad","darkLgt","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","750","no","no","no","2","notImpair","3","FALSE","0_15","vanLight","10_15","15"
"275","spring","sun","aftern","onRoad","day","clear","twoWayDivide","dry","none","no","1","unk","0","0","lane","straight","740","no","no","no","1","notImpair","3","FALSE","unk","lightTruck","25_30","35"
"276","spring","sun","aftern","onRoad","day","clear","twoWayDivide","dry","none","no","1","unk","0","0","lane","straight","740","no","no","no","12","notImpair","3","FALSE","unk","lightTruck","25_30","35"
"277","spring","sun","aftern","onRoad","day","clear","twoWayDivide","dry","none","no","1","unk","0","0","lane","straight","740","no","no","no","11","notImpair","3","FALSE","unk","lightTruck","25_30","35"
"279","spring","wkday","morn","onRoad","day","clear","twoWayNoDivide","dry","none","unk","1","unk","0","0","lane","unk","990","yes","no","yes","0","notImpair","3","FALSE","unk","vanLight","5_10","25"
"280","spring","fri","morn","onRoad","day","clear","twoWayDivide","dry","lightSignal","no","10","female","1","0","crossWalk","right","790","no","no","no","0","notImpair","3","FALSE","unk","auto","5_10","35"
"281","spring","sat","aftern","onRoad","day","clear","twoWayNoDivide","dry","none","no","1","male","1","0","crossWalk","straight","750","no","no","no","0","notImpair","3","FALSE","46_60","lightTruck","0_5","15"
"282","wint","fri","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","lightSignal","no","10","female","1","0","crossWalk","right","790","no","no","no","0","notImpair","3","FALSE","31_45","lightTruck","10_15","45"
"286","spring","fri","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","none","unk","1","male","0","1","lane","unk","750","yes","no","yes","2","notImpair","3","TRUE","16_30","auto","unk","45"
"287","spring","wkday","nightEarly","onRoad","dawnDusk","clear","twoWayNoDivide","dry","lightSignal","no","1","male","1","0","crossWalk","straight","740","no","no","no","11","notImpair","3","FALSE","31_45","auto","25_30","35"
"288","wint","wkday","aftern","onRoad","day","clear","twoWayDivide","dry","none","no","1","male","0","1","lane","unk","740","no","no","no","11","notImpair","3","FALSE","0_15","utility","20_25","35"
"289","wint","wkday","aftern","onRoad","day","clear","twoWayDivide","dry","none","no","1","male","0","1","lane","unk","740","no","no","no","4","notImpair","3","FALSE","0_15","utility","20_25","35"
"290","wint","sat","aftern","onRoad","day","clear","twoWayDivide","dry","unk","unk","10","male","1","0","crossWalk","right","790","yes","no","yes","0","notImpair","3","FALSE","16_30","auto","unk","45"
"291","spring","sat","morn","onRoad","day","clear","nonTraffic","unk","none","no","13","female","0","0","lane","unk","200","no","no","no","4","notImpair","14","FALSE","31_45","auto","0_5","none"
"295","wint","sat","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","none","no","1","male","0","0","lane","unk","740","no","no","no","11","notImpair","3","TRUE","31_45","utility","unk","40"
"297","wint","sat","aftern","onRoad","day","clear","twoWayDivide","dry","lightSignal","no","1","male","1","0","crossWalk","straight","750","no","no","no","3","notImpair","3","FALSE","16_30","lightTruck","10_15","40"
"298","wint","fri","aftern","onRoad","dawnDusk","clear","twoWayNoDivide","dry","none","no","1","male","0","1","lane","unk","740","no","no","no","11","notImpair","3","FALSE","0_15","utility","15_20","30"
"301","wint","sun","nightLate","onRoad","darkLgt","rain","twoWayNoDivide","wet","physSign","no","10","male","0","0","inters","right","790","no","no","yes","11","notImpair","3","FALSE","16_30","auto","0_5","10"
"302","wint","sun","nightLate","onRoad","darkLgt","rain","twoWayNoDivide","wet","physSign","no","10","male","0","0","inters","right","790","no","no","yes","2","notImpair","3","FALSE","16_30","auto","0_5","10"
"308","wint","sun","nightLate","offRoad","darkNotLgt","clear","twoWayDivide","dry","none","unk","1","male","0","0","unk","unk","400","yes","no","yes","0","notImpair","5","FALSE","16_30","auto","unk","unk"
"309","wint","sat","nightEarly","onRoad","darkLgt","clear","twoWayNoDivide","dry","physSign","no","11","female","0","0","lane","left","790","yes","yes","no","11","notImpair","3","TRUE","31_45","auto","15_20","30"
"310","wint","wkday","aftern","onRoad","day","cloud","twoWayNoDivide","dry","lightSignal","unk","10","male","1","0","crossWalk","right","790","yes","no","yes","0","notImpair","3","FALSE","46_60","auto","unk","unk"
"311","wint","wkday","aftern","onRoad","day","clear","twoWayNoDivide","dry","lightSignal","no","11","female","1","0","crossWalk","left","790","yes","no","no","0","notImpair","3","FALSE","46_60","auto","5_10","45"
"314","wint","wkday","nightEarly","onRoad","darkLgt","clear","oneWay","dry","none","unk","1","female","0","0","lane","unk","750","yes","no","yes","4","notImpair","8","FALSE","31_45","vanLight","25_30","35"
"315","spring","wkday","aftern","onRoad","day","clear","twoWayDivide","dry","none","no","1","male","0","0","lane","unk","740","no","no","yes","1","notImpair","3","FALSE","46_60","utility","15_20","40"
"316","wint","fri","aftern","onRoad","day","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","340","yes","no","yes","12","notImpair","3","FALSE","31_45","vanLight","5_10","30"
"317","spring","sun","nightEarly","onRoad","darkLgt","clear","twoWayNoDivide","dry","none","no","10","male","1","0","crossWalk","right","790","yes","no","no","0","notImpair","3","FALSE","16_30","utility","15_20","unk"
"322","spring","wkday","morn","onRoad","darkLgt","clear","twoWayNoDivide","dry","none","unk","11","male","0","1","lane","unk","400","yes","no","yes","19","notImpair","6","FALSE","46_60","lightTruck","unk","30"
"323","spring","wkday","morn","onRoad","darkLgt","clear","twoWayNoDivide","dry","none","unk","11","male","0","1","lane","unk","400","yes","no","yes","9","notImpair","6","FALSE","46_60","lightTruck","unk","30"
"327","wint","wkday","morn","onRoad","day","clear","twoWayNoDivide","dry","none","no","13","male","0","0","lane","unk","200","yes","no","no","0","notImpair","3","FALSE","46_60","vanLight","10_15","30"
"330","wint","fri","nightEarly","offRoad","darkNotLgt","clear","twoWayNoDivide","dry","none","no","1","male","0","0","unk","unk","400","no","no","no","19","notImpair","6","FALSE","16_30","utility","30_35","35"
"334","wint","wkday","aftern","onRoad","day","clear","twoWayNoDivide","dry","none","no","1","male","0","1","lane","unk","750","no","no","no","12","notImpair","3","FALSE","0_15","utility","20_25","40"
"335","wint","wkday","morn","onRoad","day","clear","unk","dry","physSign","no","1","female","0","1","crossWalk","unk","750","no","no","no","0","notImpair","3","TRUE","46_60","utility","0_5","20"
